latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
10.38442,-6.66802,335.84,0.58,0.52,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.3,2.22,D
12.29462,5.45538,337.32,0.57,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.88,6.49,D
10.89763,-3.70485,352.61,0.55,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,320.33,55.51,D
10.8968,-3.70986,346.94,0.55,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.85,15.53,D
10.60531,-5.42947,339.63,0.48,0.48,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.12,3.42,D
10.07458,-8.42467,340.07,0.39,0.59,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.56,5.23,D
13.35185,13.92838,354.85,0.7,0.75,2026-01-29,1320,N,VIIRS,n,2.0NRT,299.56,8.56,D
10.90238,-3.70051,353.33,0.55,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.91,12.42,D
10.90071,-3.7105,338.99,0.55,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.71,4.61,D
10.6097,-5.43024,343.3,0.48,0.48,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.28,4.84,D
13.35959,13.93444,331.6,0.71,0.75,2026-01-29,1320,N,VIIRS,n,2.0NRT,297.08,8.56,D
13.35886,13.92772,332.79,0.7,0.75,2026-01-29,1320,N,VIIRS,n,2.0NRT,298.05,8.56,D
10.90629,-3.70116,339.96,0.55,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,313.73,12.42,D
10.91103,-3.69682,338.95,0.55,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.43,3.76,D
11.6861,1.1703,339.81,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,314.72,2.07,D
10.91638,-3.7131,341.72,0.55,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.11,4.38,D
11.27766,-1.50627,344.79,0.43,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,316.37,3.7,D
10.93595,-3.61886,340.21,0.55,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.12,1.92,D
10.92029,-3.71378,347.51,0.55,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.88,4.38,D
10.90673,-3.69864,341.06,0.55,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.37,7.71,D
10.9115,-3.6943,336.02,0.55,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.18,2.38,D
10.60969,-5.42908,342.71,0.48,0.48,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.09,3.94,D
10.38443,-6.66498,336.91,0.58,0.52,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.1,4.43,D
11.28722,-1.52355,340.67,0.43,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,314.97,6.07,D
10.92065,-3.71123,338.43,0.55,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,313.3,3.21,D
10.91979,-3.71622,337.3,0.55,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.2,3.21,D
9.57323,-10.9491,331.68,0.58,0.7,2026-01-29,1320,N,VIIRS,n,2.0NRT,297.8,4.84,D
9.42712,-11.67869,337.59,0.65,0.73,2026-01-29,1320,N,VIIRS,n,2.0NRT,294.32,4.86,D
10.07057,-8.42452,367,0.39,0.59,2026-01-29,1320,N,VIIRS,h,2.0NRT,307.22,8.09,D
12.48189,6.6839,336.76,0.45,0.47,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.32,2.15,D
12.42185,6.21945,344.32,0.42,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.33,9.76,D
11.2907,-1.52412,350.3,0.43,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,317.52,6.07,D
11.25156,-1.76395,343.45,0.44,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,316.38,5.19,D
12.42655,6.22283,335.55,0.42,0.45,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.89,3.63,D
12.42604,6.2189,344.99,0.42,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.22,3.63,D
10.91371,-3.79844,339.16,0.56,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.15,4.09,D
9.86372,-9.53373,338.34,0.46,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.49,4.11,D
12.47338,6.54989,340.22,0.44,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.26,2.46,D
9.39948,-11.92047,344.27,0.68,0.74,2026-01-29,1320,N,VIIRS,n,2.0NRT,295.08,5.8,D
10.28247,-7.40945,335.64,0.33,0.55,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.27,3.24,D
10.27754,-7.43613,349.64,0.33,0.55,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.21,5.5,D
10.27699,-7.43911,349.23,0.33,0.55,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.72,4.35,D
9.90758,-9.39985,334.42,0.45,0.63,2026-01-29,1320,N,VIIRS,n,2.0NRT,305,2.75,D
10.28204,-7.44007,331.85,0.33,0.55,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.18,1.4,D
9.56099,-11.21351,333.78,0.6,0.71,2026-01-29,1320,N,VIIRS,n,2.0NRT,298.65,4.32,D
13.35029,13.92702,343.32,0.71,0.75,2026-01-29,1320,N,VIIRS,n,2.0NRT,297.28,6.72,D
10.29919,-7.37533,334.96,0.32,0.55,2026-01-29,1320,N,VIIRS,n,2.0NRT,303.81,2.59,D
10.29864,-7.37835,344.3,0.32,0.55,2026-01-29,1320,N,VIIRS,n,2.0NRT,303.58,2.59,D
10.16854,-8.08067,353.46,0.36,0.58,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.68,5.84,D
13.35798,13.93303,344.18,0.71,0.75,2026-01-29,1320,N,VIIRS,n,2.0NRT,298.98,11.69,D
10.17321,-8.08498,333.11,0.36,0.58,2026-01-29,1320,N,VIIRS,l,2.0NRT,303.89,2.18,D
9.8341,-9.90999,367,0.49,0.65,2026-01-29,1320,N,VIIRS,h,2.0NRT,299.37,8.55,D
11.25356,-1.92888,342.24,0.44,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.75,3.86,D
10.26482,-7.61914,339.17,0.34,0.56,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.29,2.69,D
10.26425,-7.62223,339.67,0.34,0.56,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.84,2.69,D
9.86857,-9.73009,342.3,0.48,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,302.54,5.43,D
11.25775,-1.92545,338.44,0.44,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.55,4.18,D
11.25709,-1.92948,346.62,0.44,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,317.49,26.16,D
11.21634,-2.17896,345.65,0.46,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,316.51,4.9,D
11.16712,-2.4784,345.29,0.47,0.4,2026-01-29,1320,N,VIIRS,n,2.0NRT,315.91,3.45,D
9.83579,-9.93357,332.36,0.49,0.65,2026-01-29,1320,N,VIIRS,n,2.0NRT,298.4,5.92,D
9.98978,-9.1551,349.66,0.43,0.62,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.77,4.87,D
12.02544,3.03018,353.66,0.43,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.9,7.21,D
9.91815,-9.56563,338.09,0.46,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.57,5.84,D
12.02949,3.03353,352.91,0.43,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.71,7.72,D
12.02892,3.02964,346.9,0.43,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.11,7.21,D
12.02836,3.02575,346.6,0.43,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.73,7.21,D
10.67113,-5.46614,342.61,0.48,0.48,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.58,5.58,D
10.27278,-7.69149,333.74,0.34,0.56,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.7,1.2,D
10.29998,-7.57141,367,0.33,0.56,2026-01-29,1320,N,VIIRS,h,2.0NRT,308.07,9.14,D
12.0324,3.02912,352.64,0.43,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,315.3,5.33,D
12.03184,3.02523,342.43,0.43,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.73,5.33,D
10.30055,-7.56832,345.7,0.33,0.56,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.22,9.14,D
10.27906,-7.68621,334.51,0.34,0.56,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.22,2.32,D
12.03645,3.03249,337.69,0.43,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.41,6.72,D
12.03588,3.0286,351.91,0.43,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.69,5.33,D
10.11422,-8.61292,342.54,0.4,0.6,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.42,2.88,D
11.37674,-1.32063,340.27,0.42,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,314.46,3.49,D
10.38718,-7.147,335.32,0.63,0.54,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.71,3.25,D
11.38141,-1.31356,354.7,0.42,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,318.95,9.4,D
9.96073,-9.49993,330.09,0.46,0.63,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.94,5.51,D
9.95995,-9.50409,349.45,0.46,0.63,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.89,5.32,D
9.96579,-9.50511,367,0.46,0.63,2026-01-29,1320,N,VIIRS,h,2.0NRT,303.26,14.4,D
9.96502,-9.50921,367,0.46,0.63,2026-01-29,1320,N,VIIRS,h,2.0NRT,304.27,14.4,D
9.91516,-9.77544,367,0.48,0.65,2026-01-29,1320,N,VIIRS,h,2.0NRT,300.43,7.11,D
11.24024,-2.21279,347.35,0.46,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,316.31,5.31,D
11.21636,-2.35966,342.05,0.46,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,316.09,3.45,D
10.70884,-5.37945,331.32,0.47,0.48,2026-01-29,1320,N,VIIRS,l,2.0NRT,305.77,1.21,D
9.91597,-9.7711,336.14,0.48,0.65,2026-01-29,1320,N,VIIRS,n,2.0NRT,298.65,7.11,D
9.74974,-10.65003,352.02,0.55,0.68,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.22,8.16,D
9.9227,-9.7679,367,0.48,0.64,2026-01-29,1320,N,VIIRS,h,2.0NRT,302.5,20.78,D
11.04422,-3.42853,343.05,0.53,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.51,2.55,D
9.9747,-9.48962,335.31,0.46,0.63,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.1,2.49,D
9.9219,-9.77218,343.26,0.48,0.65,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.01,7.11,D
9.9211,-9.77646,343.05,0.48,0.65,2026-01-29,1320,N,VIIRS,n,2.0NRT,299.08,7.11,D
13.45083,14.00605,333.35,0.71,0.75,2026-01-29,1320,N,VIIRS,n,2.0NRT,299.1,7.91,D
11.7599,1.05385,339.97,0.38,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,313.8,3.44,D
10.02623,-9.24445,334.51,0.44,0.62,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.79,2.86,D
9.99677,-9.46793,332.21,0.45,0.63,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.72,3.1,D
11.39538,-1.35908,367,0.42,0.38,2026-01-29,1320,N,VIIRS,h,2.0NRT,319.57,13.43,D
12.36172,5.10574,330.98,0.54,0.42,2026-01-29,1320,N,VIIRS,l,2.0NRT,305.08,2.08,D
9.92616,-9.88119,331.36,0.49,0.65,2026-01-29,1320,N,VIIRS,l,2.0NRT,302.21,4.44,D
9.7906,-10.60546,334.81,0.55,0.68,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.96,4.03,D
11.39943,-1.35582,350.12,0.42,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.81,4,D
11.39882,-1.35965,343.56,0.42,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.11,4,D
11.02348,-3.69734,342.39,0.55,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.71,5.23,D
11.41896,-1.33486,343.57,0.42,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,318.18,7.38,D
11.02285,-3.69919,343.83,0.55,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.92,6.83,D
11.27765,-2.21777,347.46,0.46,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,318.05,10.39,D
9.96411,-9.50661,367,0.46,0.63,2026-01-29,1320,N,VIIRS,h,2.0NRT,302.57,16.73,D
9.96332,-9.5107,367,0.46,0.63,2026-01-29,1320,N,VIIRS,h,2.0NRT,300.89,12.91,D
9.96571,-9.49839,330.03,0.46,0.63,2026-01-29,1320,N,VIIRS,l,2.0NRT,300.7,6.31,D
9.96491,-9.50251,353.88,0.46,0.63,2026-01-29,1320,N,VIIRS,n,2.0NRT,302.17,16.73,D
9.91915,-9.76877,367,0.48,0.64,2026-01-29,1320,N,VIIRS,h,2.0NRT,301.65,11.35,D
9.91748,-9.77737,367,0.48,0.65,2026-01-29,1320,N,VIIRS,h,2.0NRT,300.02,11.39,D
9.91832,-9.77307,350.23,0.48,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.36,11.35,D
11.24211,-2.49821,343.23,0.47,0.4,2026-01-29,1320,N,VIIRS,n,2.0NRT,315.68,3.77,D
9.92591,-9.76558,347.85,0.48,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,298.89,8.96,D
9.92507,-9.7699,343.53,0.48,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.34,4.95,D
9.92424,-9.77416,332.9,0.48,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,298.69,4.95,D
9.75232,-10.65108,343.88,0.55,0.68,2026-01-29,1320,N,VIIRS,n,2.0NRT,303.72,4.63,D
12.44449,5.51505,350.08,0.38,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.79,5.14,D
12.4439,5.51066,337.22,0.57,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.43,3.59,D
12.44896,5.51801,335.89,0.38,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.66,2.98,D
12.44849,5.51449,341.71,0.38,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.36,2.98,D
12.4479,5.5101,338.77,0.57,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.82,4.03,D
12.10317,3.01939,339.81,0.43,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.85,2.78,D
13.44823,14.0072,336.98,0.72,0.75,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.98,6.09,D
11.08369,-3.50722,343.17,0.53,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.13,7.11,D
11.04748,-3.71947,338.2,0.55,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.25,2.72,D
10.35687,-7.61733,332.95,0.34,0.56,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.42,2,D
9.92779,-9.88292,336.16,0.49,0.65,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.68,5.37,D
9.78725,-10.60548,333.06,0.55,0.68,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.31,4.7,D
12.49757,5.78988,339.6,0.4,0.44,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.98,3.05,D
10.44462,-7.16976,338.51,0.63,0.54,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.97,9.29,D
10.30183,-7.94235,336.01,0.35,0.57,2026-01-29,1320,N,VIIRS,n,2.0NRT,302.74,1.77,D
12.48078,5.63343,343.65,0.39,0.44,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.83,3.13,D
10.39289,-7.47934,333.59,0.33,0.55,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.98,2.28,D
10.21717,-8.4249,332.1,0.38,0.59,2026-01-29,1320,N,VIIRS,l,2.0NRT,304.94,3.25,D
9.98145,-9.66793,340.5,0.47,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.67,6.53,D
9.98061,-9.67231,340.35,0.47,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.85,7.31,D
10.2173,-8.45407,330.84,0.39,0.59,2026-01-29,1320,N,VIIRS,l,2.0NRT,303.3,0.85,D
10.1576,-8.77205,336.03,0.41,0.6,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.07,1.84,D
9.98734,-9.66901,333.99,0.47,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,299.17,6.53,D
10.30602,-8.00737,351.72,0.36,0.57,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.35,3.95,D
10.30542,-8.0106,334.77,0.36,0.57,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.62,3.95,D
9.8653,-10.33615,337.91,0.52,0.67,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.54,2.74,D
10.31245,-8.00195,333,0.36,0.57,2026-01-29,1320,N,VIIRS,l,2.0NRT,305.83,5.86,D
10.31185,-8.0052,343.3,0.36,0.57,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.51,5.86,D
10.31126,-8.0084,347.72,0.36,0.57,2026-01-29,1320,N,VIIRS,n,2.0NRT,302.63,3.95,D
11.83995,1.04847,356.25,0.38,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,315.34,8.2,D
10.04961,-9.43709,339.49,0.45,0.63,2026-01-29,1320,N,VIIRS,n,2.0NRT,303.38,4.69,D
10.00322,-9.68155,345.11,0.47,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.8,9.99,D
10.0024,-9.68587,331.39,0.47,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.34,8.22,D
9.9918,-9.74157,336.7,0.47,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,299.89,4.33,D
9.9367,-10.03027,330.52,0.5,0.66,2026-01-29,1320,N,VIIRS,n,2.0NRT,299.06,4.44,D
11.84379,1.05147,342.7,0.38,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.68,8.2,D
11.84326,1.04795,353.28,0.38,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.28,8.2,D
9.80463,-10.75031,339.08,0.56,0.69,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.47,6.03,D
10.24309,-8.46611,367,0.39,0.59,2026-01-29,1320,N,VIIRS,h,2.0NRT,305.51,36.53,D
12.54313,5.91203,336.84,0.41,0.45,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.21,6.64,D
11.28713,-2.4969,349.17,0.47,0.4,2026-01-29,1320,N,VIIRS,n,2.0NRT,318.2,9.81,D
10.73367,-5.7505,337.06,0.5,0.49,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.86,4.8,D
10.24375,-8.46256,354.28,0.39,0.59,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.45,9.51,D
10.24177,-8.47322,352.02,0.39,0.59,2026-01-29,1320,N,VIIRS,n,2.0NRT,303.35,31.12,D
10.01417,-9.68806,338.91,0.47,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.25,2.89,D
10.01097,-9.70494,350.13,0.47,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.86,3.99,D
10.01015,-9.7093,333.93,0.47,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,298.49,3.99,D
9.85451,-10.5251,336.9,0.54,0.68,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.32,4.53,D
12.54724,5.9115,344.47,0.41,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.93,6.64,D
12.54623,5.90403,356.41,0.4,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.84,5.91,D
12.54573,5.90027,339.38,0.4,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.1,5.91,D
12.54522,5.89652,344.09,0.4,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.14,4.68,D
12.54471,5.89277,346.69,0.4,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.32,4.68,D
10.24983,-8.45998,343.64,0.39,0.59,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.84,9.51,D
10.24852,-8.46706,337.99,0.39,0.59,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.41,36.53,D
10.24786,-8.47061,351.09,0.39,0.59,2026-01-29,1320,N,VIIRS,n,2.0NRT,303.55,36.53,D
10.01685,-9.70613,334.51,0.47,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.25,3.99,D
10.01603,-9.71043,340.66,0.47,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.44,3.99,D
9.92409,-10.19476,332.39,0.51,0.66,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.21,6.95,D
9.83665,-10.65173,330.5,0.55,0.68,2026-01-29,1320,N,VIIRS,l,2.0NRT,301.94,3.24,D
10.03653,-9.63405,331.04,0.47,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,299.72,5.6,D
10.03333,-9.65107,335.73,0.47,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,299.28,6.65,D
9.93017,-10.19592,351.4,0.51,0.66,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.17,10.94,D
9.95737,-10.0857,367,0.5,0.66,2026-01-29,1320,N,VIIRS,h,2.0NRT,300.14,12.55,D
10.25636,-8.51591,333.84,0.39,0.59,2026-01-29,1320,N,VIIRS,l,2.0NRT,304.99,4.79,D
10.25569,-8.51951,334.09,0.39,0.59,2026-01-29,1320,N,VIIRS,n,2.0NRT,303.37,2.08,D
9.9711,-10.04612,332.11,0.5,0.66,2026-01-29,1320,N,VIIRS,n,2.0NRT,299.39,4.37,D
11.05315,-4.02069,336.62,0.57,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.55,2.27,D
10.23855,-8.64341,335.13,0.4,0.6,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.99,2.4,D
10.2379,-8.64698,333.93,0.4,0.6,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.25,2.4,D
10.74459,-5.84701,336.22,0.5,0.49,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.93,7.85,D
10.15614,-9.21678,367,0.43,0.62,2026-01-29,1320,N,VIIRS,h,2.0NRT,307.08,12.99,D
10.09796,-9.53177,332.99,0.46,0.63,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.48,2.61,D
10.09719,-9.5359,332.64,0.46,0.63,2026-01-29,1320,N,VIIRS,n,2.0NRT,299.51,1.06,D
12.62142,6.17744,336.91,0.42,0.45,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.77,1,D
10.83796,-5.41281,332.29,0.47,0.48,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.79,1.44,D
11.99812,1.8053,347.51,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,315.33,5.34,D
10.70388,-6.21623,334.16,0.54,0.5,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.21,3.66,D
10.70303,-6.22113,336.1,0.54,0.5,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.84,3.66,D
12.00201,1.8084,337.34,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.11,7.2,D
12.00147,1.80479,340.5,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,314.63,6.06,D
11.11869,-3.79866,338.9,0.56,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.34,1.57,D
12.00482,1.80428,353.54,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.72,6.06,D
12.0162,1.82057,348.59,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.57,9.18,D
12.01955,1.82005,367,0.39,0.36,2026-01-29,1320,N,VIIRS,h,2.0NRT,316.77,9.18,D
12.02008,1.82366,356.68,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,317.07,9.18,D
12.01901,1.81645,357.17,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,318.14,22.37,D
12.01848,1.81284,349.94,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.69,22.37,D
11.99507,1.65474,342.64,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,313.1,2.56,D
11.51577,-1.42943,340.43,0.42,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,315.41,4.52,D
12.0229,1.81954,367,0.39,0.36,2026-01-29,1320,N,VIIRS,h,2.0NRT,317.43,14.36,D
12.57461,5.77888,355.09,0.4,0.44,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.81,16.9,D
12.0603,2.07363,350.21,0.4,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.9,5.14,D
12.0245,1.83035,346.83,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.58,4.51,D
12.02396,1.82675,345.45,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,316.36,4.51,D
12.02023,1.80151,352.34,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.4,46.04,D
11.99841,1.65422,355.72,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,316.79,10.87,D
10.23868,-8.64411,344.29,0.4,0.6,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.51,5.06,D
9.95896,-10.08485,344.42,0.5,0.66,2026-01-29,1320,N,VIIRS,n,2.0NRT,298.9,6.9,D
12.02518,1.81181,367,0.39,0.36,2026-01-29,1320,N,VIIRS,h,2.0NRT,318.64,14.54,D
12.57918,5.78203,344.74,0.4,0.44,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.92,6.52,D
12.02838,1.83345,344.71,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,315.63,3.68,D
12.02465,1.8082,349.13,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,315.57,24.39,D
12.02412,1.8046,353.57,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,319.3,24.39,D
11.15743,-3.61838,345.98,0.54,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,315.17,18.07,D
9.83622,-10.73838,331.13,0.56,0.68,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.55,1.77,D
12.06705,2.07261,345.33,0.4,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.56,3.76,D
12.00509,1.65319,345.99,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.75,3.76,D
11.27042,-2.97736,341.42,0.5,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,315.97,8.4,D
10.702,-6.21882,348.95,0.53,0.5,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.01,5.69,D
10.46187,-7.52192,334.87,0.33,0.55,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.1,1.82,D
10.23161,-8.74062,332.71,0.4,0.6,2026-01-29,1320,N,VIIRS,l,2.0NRT,305.69,2.07,D
13.41862,12.82527,356.08,0.6,0.7,2026-01-29,1320,N,VIIRS,n,2.0NRT,299.98,10.34,D
